#Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
142.8893958511104,-0.006736440688372215,-3.943146291453161
143.8798578255847,-0.006922853196173708,-3.970794587137155
144.8771853544762,-0.006779024860124398,-3.997004447287537
145.881426027535,-0.006831993505217389,-4.02558951273015
146.8926277643868,-0.006809966118106183,-4.053694157907477
147.9108388168209,-0.007021360957217156,-4.082349723073662
148.9361077710916,-0.007048663797460279,-4.109197439974608
149.9684835502375,-0.007146775054383374,-4.138671339544004
151.0080154164149,-0.007196619701516761,-4.16678222861097
152.0547529732497,-0.007058003458235849,-4.196279694226412
153.1087461682031,-0.007276106530482371,-4.224719857068209
154.1700452949561,-0.007440412727852964,-4.254112467533503
155.2387009958083,-0.007414892888544431,-4.283211285715089
156.3147642640955,-0.007551565785397002,-4.313309605499853
157.3982864466221,-0.007498927049080437,-4.342750684653645
158.4893192461115,-0.007550478471373688,-4.372960935859908
159.5879147236734,-0.007656605338354086,-4.403037973240515
160.6941253012879,-0.007936468480912949,-4.43395656912417
161.8080037643067,-0.007883891502915463,-4.464863121204075
162.9296032639724,-0.008084998479603672,-4.495602120141889
164.058977319954,-0.008262958777689308,-4.527239386757259
165.1961798229017,-0.008161974599919084,-4.558173357491874
166.3412650370171,-0.008186858686568804,-4.589410293696472
167.4942876026437,-0.007913056528313915,-4.621370866801811
168.6553025388743,-0.008341217903789319,-4.653128601073433
169.8243652461744,-0.008587101975123315,-4.68618888850682
171.0015315090289,-0.008415733139012954,-4.718122646952537
172.1868574986007,-0.008637715938322845,-4.750395974890154
173.3803997754139,-0.00853684987629333,-4.783579617063836
174.5822152920504,-0.008585215389232258,-4.816320346206432
175.7923613958694,-0.008717626780995663,-4.849895623112275
177.0108958317421,-0.008690211611218093,-4.883980218975069
178.2378767448091,-0.008825201471878463,-4.91688584172168
179.4733626832527,-0.008914835471975011,-4.951390422237431
180.7174126010928,-0.00904087964284586,-4.984936086066767
181.9700858609984,-0.009296842902237052,-5.020088850603173
